ASV,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,,
87945c61f5781f7afcdeadfd2eb8b836,0.99982696,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured Apusomonadidae,,,,
4fa3939305a50ab28184566643e6f0f3,0.999837531,Eukaryota,O,,,Incertae Sedis,Telonema,uncultured eukaryote,,,,,
f8a22472d1e722c8058ff7fb04e8405c,0.999839167,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
83953fd9bb04cbd4b7a42c75412650da,0.999840913,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
07b7d2e352764e917c3b9a0b71c37b32,0.99984387,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,,,,,,
66d28fbbcdccc1845d6d8df5447772be,0.999863719,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured eukaryote,,,,
45bc5a8bf7b955268e8373441b8e91ea,0.999891193,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Planomonas,Planomonas micra,,,,
fb88471bd1fd72c7eba34b47547ddaea,0.999899433,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
8de4b2d8692a47de63114553b848b929,0.99990033,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
b260547449cd4f3f34911bb127534cea,0.99990875,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
a2162f4cc9a93004cfc3344ceff4d8eb,0.999910898,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Planomonas,Planomonas micra,,,,
e7e95cde4b1f5ed249c4e29075f71472,0.999921423,Eukaryota,O,,,Incertae Sedis,Telonema,uncultured Telonemida,,,,,
3192aeb2ceaa0fcfa88c034003158fcc,0.999927323,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
153d5c15a928118f46fccd54e838b596,0.999930539,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
872ecd51c806cb7a35c9f6747420d808,0.999933805,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. JJP-2003,,,,
b0750fa1838b246a282535661cea6db8,0.999935458,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,,,,,,
a5b2ffb89f826288b431d89178de4d55,0.999945401,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
d4b8727fb99c99675d601f603c364450,0.999952165,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
da5fe784c695f05b97928fda01bd5b48,0.999958236,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
057b5a3ce5c0d9b314d68ae96861a7a9,0.99996063,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,,,,,,
9aebf7a7ad2ee0b2824e4685f5dfdaf6,0.999963283,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
b4409f05d86f46765f0cb358b1a9e5cf,0.999973965,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
2ec30b720fad2d2b408811056b734884,0.999978078,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
cad409909e2e63f62cb7ef1fe4af58dc,0.999978126,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
f5cb4c1410801081be421ad28bf245f5,0.999980522,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
4eeceeef35f4fd8a18b686b2ebd5d6af,0.999980755,Eukaryota,O,,,Incertae Sedis,Telonema,uncultured Telonema,,,,,
93bcbfe4804a1c76ebe6f01c22033fc0,0.999987347,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
7db054f31d004dad20eede0c6616c168,0.999987521,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured eukaryote,,,,
563ad5e53d97706f6487598d822fbf02,0.999988662,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
191ce0cc913dc0afa5f5afb8662b0bdc,0.999988804,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
6a70605f4fc1216d47f2ac454ec9510d,0.999989814,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas bermudensis,,,,
e8b090fbf030ebe75a089bff896cc067,0.999991548,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured eukaryote,,,,
0db29fe88cfdac8d60a6f44cbaafd8dc,0.999992159,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured eukaryote,,,,
2e5b8de5062fbf3d7aaf9bc664ea8888,0.999992838,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas bermudensis,,,,
780610023007d7c1cdcab56bc664112f,0.99999311,Eukaryota,O,,,Incertae Sedis,Ancyromonadida,Ancyromonas,uncultured marine eukaryote,,,,
385083a61f79ee21b06d69e065eb49fc,0.999995837,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
af72b4f3d8700919cb99a049ebfa70bc,0.999996531,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
1f059f003810e17581e20eb39c3ade4e,0.999996611,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
934a59bac65fd650ac0fd74ed4cda33c,0.999996632,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
2f8c0f1cd2c3c9b4ea6f16ee4a4867cb,0.999997,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,,,,,,
47c9ca9799ba3787ba99ca22e656a048,0.999997102,Eukaryota,O,,,Incertae Sedis,Ancyromonadida,Ancyromonas,Ancyromonas atlantica,,,,
24cdb808e443f90da9ced52f5a1e5d69,0.999997506,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
93608e19270d61bf03215fd9aea81249,0.99999751,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
f1808bbdb73972008c913b0a6006739d,0.999997637,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
e698e7717d698e6b49aead188d60187d,0.999997797,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
3a43735a2d61405d64cf0263d951a4cd,0.999998548,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
7adaaf84aa970927ff384c749a759b37,0.999998937,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured Apusomonadidae,,,,
6e35b443a9a4138d10b129f2cb9f122c,0.999998981,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
2a934a5d4f40d9124b1befa918c77189,0.99999903,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
34fb713409b59402481b67ca0e860eae,0.999999139,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
c21a0ad24859943fa87471de788c9d36,0.999999144,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
96de5bb072377c88c67aab0d2ae42d73,0.999999281,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
f90c42d5e24f0ea08eeee7876bb84a14,0.999999455,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas bermudensis,,,,
200371570ac32ab69679047455718870,0.99999957,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
25b815335aceb7e50ec0f9573d9e63ce,0.999999665,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
29ed9bf938cf1ec3ebbf7e100516da1f,0.999999733,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured Apusomonadidae,,,,
da80fdee83f35347d0c33ba06e87ab7d,0.999999796,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
81e1c8b8dafe06e7d9d6931c39ef4897,0.999999811,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
f9e59fdf37f091f63a3bb02566f7bd31,0.999999827,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
6b47ef8c2c9e771495d98b1dd9defe4f,0.999999837,Eukaryota,O,,,Incertae Sedis,Mantamonas,Mantamonas plastica,,,,,
6836406ec8018f4ca625108b194b9876,0.999999854,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
b0f028b6001293c16c15b9a732fabf85,0.999999855,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured Apusomonadidae,,,,
5280f759caac1ace8b9acd14c757e426,0.999999863,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
657b19096d1b1b4e48f7d13c1973a97d,0.999999883,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
ab91f6a4161fe19ef6ea9b8a4c0e5eb9,0.999999902,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
8580002f09f9e4681824a2f7e056fbef,0.999999903,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
ac580a396bbc9e3cadaa1dbe90ed9493,0.999999909,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
d057d48cea5b980e8f0f604dc3c63da5,0.99999991,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured Apusomonadidae,,,,,
364fb01f3f629f28261328cf628251e8,0.999999911,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
de2680915a5b87b3d2019dd95aa7f9ff,0.999999925,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
0473f3a787f087ba3b42b16734ea849e,0.999999929,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
6041a68d5b79d9c004e38cebd6f55e90,0.999999934,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
2540a1adb9f1a9043de19d41848fe75f,0.999999936,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
9d48dfc5875f226aae695779f33463a5,0.999999936,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
22de8c73940c410f39d4d306c3e0c91a,0.999999943,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
60cb815e5f684b833032cd924960781b,0.999999943,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
b7fadb99e741f6023f1d8e78b808a56c,0.999999944,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,uncultured eukaryote,,,,,
e822a9c0dd6063fb9551df3734fff149,0.999999949,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
ec3c192729678378c1d5894cb1b0b833,0.99999995,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
94d08ca0123a93aee529acfbf97e39c0,0.99999995,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
c262c2d9becd4d478b359bd2bb0a6738,0.999999952,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
14470c84ba7b2729e24996cb3de93f62,0.999999953,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
775288a3010342beee552bd5343befe6,0.999999953,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
210c9ca98912022882cbd45b3515bed8,0.999999954,Eukaryota,O,,,Incertae Sedis,Breviatea,Subulatomonas,uncultured marine eukaryote,,,,
79529d34220f4aad9aaf9816ebb3f268,0.999999956,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
1bed3591860ac637c8bb602aa0a4e067,0.999999961,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
a61614b3347fa060a768201813e92fe1,0.999999963,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
559eddba17a0db2ed4d605770eea121f,0.999999967,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
0a23394d22513858ec80423654516142,0.999999968,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
f8933089f1e666fb42d25be596ce8a25,0.999999969,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
2069def67226765cf185604d416cd9d3,0.999999969,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
0599048c18a8a1a87ef8940614fffcef,0.999999972,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
2e9c6597f5dc9c07b3415d28e8bb23cc,0.999999975,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
8a47591f559c23198107024cf18dd89c,0.999999976,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
c24d7c8546a94b1a2ecbf44587bd70aa,0.999999976,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas mutabilis,,,,
3d27cd0c47ed798aad9c7e76ccdd349c,0.999999979,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. JJP-2003,,,,
7eaee0adfe2edf0e9722a781e17f9701,0.999999982,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,uncultured eukaryote,,,,
ba8b1e657af6827b5f111433fe763336,0.999999985,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
69ebc8324f2077417db47fa7f47770cb,0.999999985,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
91f60be72445421fa08f619c3f0cc7bf,0.999999986,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
ac2aff937fd2b83a340769ec6eae6296,0.999999986,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
f45eb58e9a799fc9ea92f334d82b7b5e,0.999999987,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Fabomonas,Fabomonas tropica,,,,
0b87b648a2704c488c8c2ce85796bce4,0.999999988,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Fabomonas,Fabomonas tropica,,,,
e7f64844e17aca58bb6636c6fe8be1ea,0.999999988,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
e02ecd0839191a1004ce49058bc2ecdd,0.99999999,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
901b08bd7212812de1674f42c7d0d033,0.99999999,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Fabomonas,Fabomonas tropica,,,,
bae0c175e961b954829e95445f47b2a0,0.999999996,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
0e5df0e1770252d42076501878372c7c,0.999999998,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp. 2 Bamfield,,,,
833e2c0575fda9424e7fbdb06074dab9,0.999999998,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
741d1a0cb768626f816e94f9e195376d,0.999999999,Eukaryota,O,,,Incertae Sedis,Breviatea,NAMAKO-2,uncultured eukaryote,,,,
6455bc64af3b5a916006b9ba34c02284,1,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Fabomonas,Fabomonas tropica,,,,
f6dc8882bdbbc441867a95243deec366,1,Eukaryota,O,,,Incertae Sedis,Telonema,,,,,,
6b81af8212cb447fff91505388c16a39,1,Eukaryota,O,,,Incertae Sedis,Mantamonas,Mantamonas plastica,,,,,
d0db9ccadf9b86dfa781bc42557d0048,1,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Multimonas,,,,,
84265d53c9c6bd1ba39602ec9fdc807c,1,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Amastigomonas,Amastigomonas sp.,,,,
93ea292103fec94b9f850c061bed98bd,1,Eukaryota,O,,,Incertae Sedis,Apusomonadidae,Multimonas,,,,,
a4328730a1d1365d51a4c494b9b0a569,0.97579113,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
5cde2decb8c8e3ce46db43cc5e1bd73a,0.976338535,Eukaryota,Ochrophyta,Bolidomonas,uncultured stramenopile,,,,,,,,
c3b83074538d26060581df881898e3e3,0.989580447,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
a8eeb52d792e307b55a68ecf71bdb8b0,0.991164551,Eukaryota,Ochrophyta,Bolidomonas,uncultured stramenopile,,,,,,,,
e864ab39e940889c5975c048a0bd6e3b,0.99122701,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
b9da8c0c350d65b186a63d7f3581e23c,0.993086146,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
d281bd5f4e3d26d646bd3947a6961e7a,0.998218626,Eukaryota,Ochrophyta,Bolidomonas,Bolidomonas pacifica,,,,,,,,
1e6bbab163f23be2d3617262fc3786ec,0.998664918,Eukaryota,Ochrophyta,Bolidomonas,Bolidomonas pacifica,,,,,,,,
ab421d48f00142333a44415e0e4b2725,0.999310765,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
6cb67eb0a1f4ef131eb90a6c6a68e347,0.999407548,Eukaryota,Ochrophyta,Bolidomonas,Bolidomonas pacifica,,,,,,,,
61fc3fef94549249a085c6f9f46717e5,0.999779529,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
f11dcfde68b1010000e3fa2814b62dfb,0.999994385,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
a3b6203ee010a92296b577dcf311dac6,0.999998772,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
df0ac04440e5995c4f9c57fea8a908be,0.999999524,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
87176a79c34df6c2ac382c3320df9f36,0.999999689,Eukaryota,Ochrophyta,Bolidomonas,uncultured marine eukaryote,,,,,,,,
f06a04b917eb3cacb1771fa28dcdd8a1,0.999999999,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
b140fa39d33c9351c381bf76b182e8b3,0.999999999,Eukaryota,Ochrophyta,Bolidomonas,,,,,,,,,
d2e009f70c8211ec50a66f4b52c45a91,0.998071494,Eukaryota,Ochrophyta,Chrysomerophyceae,Chrysowaernella,Chrysowaernella hieroglyphica,,,,,,,
73b0a7f724e7b7a8fd411650ce7afe2e,0.998165667,Eukaryota,Ochrophyta,Chrysomerophyceae,Chrysowaernella,Chrysowaernella hieroglyphica,,,,,,,
312ddeacfbb21ece79bf21235f4690a3,0.999256814,Eukaryota,Ochrophyta,Chrysomerophyceae,Chrysowaernella,Chrysowaernella hieroglyphica,,,,,,,
d26cb23f572e83ea14c2f7f4c858ca2e,0.999999992,Eukaryota,Ochrophyta,Chrysomerophyceae,Giraudyopsis,Giraudyopsis stellifera,,,,,,,
0b47cc932f9283bdda73dce794abbe4c,0.999999993,Eukaryota,Ochrophyta,Chrysomerophyceae,Giraudyopsis,Giraudyopsis stellifera,,,,,,,
9b3184aceff84dc4a54105ef8b64698c,0.971307932,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,Paraphysomonas butcheri,,,,,,
367ed51e80b6a61393411e9fd8620ec9,0.973098475,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,uncultured marine eukaryote,,,,,,
94799752a5afa725f74b879aeaf90f04,0.974899142,Eukaryota,Ochrophyta,Chrysophyceae,marine metagenome,,,,,,,,
8e6137ddf770db8686b0a6d133a02efc,0.9756353,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
6e1c46cd294977cf55656473404e9203,0.975971489,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
5ef09489a9b188351a6ac7df0866f3c5,0.978838997,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured stramenopile,,,,,,,
5f7b4b9d3746ed5aac2f3d9de226590a,0.98182598,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
828e83fcdd10f8d4262cd35db5c34c79,0.98339232,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,uncultured marine eukaryote,,,,,,
7a4e99147296108e045c7ead4c5c55e7,0.984193909,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
d25a528ad6346fc37049a54648c5dc7d,0.985385205,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
6c0a3f1c36c16074b8328f3045806d48,0.987210988,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine chrysophyte,,,,,,,
9f7c1b06fca78bd7bf87a0b087aa6e2c,0.987458371,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
e28f3cad0a1367f392861740e48cc17b,0.991202633,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
3b65ebc101d6f2c8e1459226fe5abaa4,0.991564992,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
513c5ecf6780a844ef2f5559fd27c31a,0.992051958,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Epipyxis,uncultured marine eukaryote,,,,,,
e7ab7ac704e8c6119090733a2682247f,0.992229542,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
49cd098c872ffa06e8ed508e2e3e4f32,0.992691403,Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,uncultured,uncultured marine eukaryote,,,,,,
36bdcb39fae1d9d466b525349270baa4,0.993574412,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine chrysophyte,,,,,,,
1d0ea7fad19327d19b7b5219ddcdfcf0,0.993576113,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine chrysophyte,,,,,,,
266213264830d12da4a267f8d6cc3e5b,0.994714603,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
110a8f51505d5d04f3ad4266d1cea49d,0.994793364,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured eukaryote,,,,,,,
2413ad1f90dd22f5229beb6a854b2ff5,0.994928266,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
5566d0cbe117fa2ae5a3c0f7cc9a2a4f,0.995049533,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine picoeukaryote,,,,,,,
11fcf8a02754603ed1af1025776d6407,0.995056236,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
d04a5dcaf577db4eb48ccf42746a8fc9,0.99542356,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
8592fcb9927801c3985bf0bb7903e54d,0.99559395,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,Spumella sp.,,,,,,,
5c6f70e33a217768a7c58cbdc9c7dfff,0.996434521,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
2610f5953118f3519a6f3f5a07f40d4a,0.996706995,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
c7b91f8319acb1f9bb1aea52140d9c06,0.997038907,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
d1dcfe8cc10a14fb34fe1671ddd63a54,0.997467866,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,uncultured marine eukaryote,,,,,,,
2f43968c1d335cf813a0f10474a61a85,0.997955378,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,uncultured eukaryote,,,,,,
3d9ec89abd64f399e91adf411152a06d,0.998002625,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Epipyxis,uncultured marine eukaryote,,,,,,
2cf16c7a29c813f4ae71947775e2e131,0.998133399,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,Spumella sp.,,,,,,,
e8c79f1dabe17cf1c437a24281ac373b,0.998225903,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
ca7864a00b365f20110cfe9b390310f6,0.998285747,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
3aae31f06350219da25b85a36c37d351,0.998316676,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
03bc934d0606420d5ca1b08f8c705e05,0.998378961,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
fb94597a2472c117faadba0dc6afdf78,0.998380612,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
fadd8f44b1751b1cfaf232dcb78a293f,0.998576525,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
fb87b278195684c532263fa26faddf67,0.998587329,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
e10929b36c98d58a6ccb82221f1836cd,0.998610011,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
b56a8dc9e4050ea4ebd63a3b572f5378,0.998693609,Eukaryota,Ochrophyta,Chrysophyceae,,,,,,,,,
ca0c4720f87c6b3d52183a83bbf64916,0.998696767,Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Paraphysomonas,,,,,,,
b80bf666a5c46ff10a314783c567f537,0.998788942,Eukaryota,Ochrophyta,Chrysophyceae,uncultured,,,,,,,,
